index,cluster,num_cars_min,num_cars_max,num_cars_mean,num_cars_median,num_cars_min_woo,num_cars_max_woo,num_cars_mean_woo,num_cars_median_woo,int_min,int_max,int_mean,int_median,ocu_min,ocu_max,ocu_mean,ocu_median,car_min,car_max,car_mean,car_median,int_min_woo,int_max_woo,int_mean_woo,int_median_woo,ocu_min_woo,ocu_max_woo,ocu_mean_woo,ocu_median_woo,car_min_woo,car_max_woo,car_mean_woo,car_median_woo,ocu_mean_25,ocu_mean_50,ocu_mean_75,dia_semana,dia_mes,festivo,fecha,eve_3h,eve_3h_g,eve_2h,eve_2h_g,eve_1h,eve_1h_g,vmax,vv,dv,dmax,ta,tamin,tamax,prec,gran_evento
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 07:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 07:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 07:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 07:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 08:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 08:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 08:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 08:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 09:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 09:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 09:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 09:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 10:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 10:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 10:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 10:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 11:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 11:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 11:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 11:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 12:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 12:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 12:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 12:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 13:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 13:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 13:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 13:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 14:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 14:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 14:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 14:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 15:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 15:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 15:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 15:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 16:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 16:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 16:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 16:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 17:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 17:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 17:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 17:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 18:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
1,1,9999998,9999998,9999998,9999998,9999998,9999998,9999998,9999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,0,"2019-10-23 18:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,22,7.25,3.5,2,5,3.5,3.5,0,1400,528.4242424242424,420,0,69,15.93939393939394,9,0,74,35.333333333333336,33,60,1140,506.82758620689657,420,2,54,13.413793103448276,9,6,61,35.275862068965516,33,16.967741935483872,28.11764705882353,41.77777777777778,2,23,0,"2019-10-23 18:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,25,6.071428571428571,3,1,22,6,4,0,1500,511.6458333333333,340,0,62,12.4375,7,0,64,32.166666666666664,30.5,60,1380,469.27906976744185,240,2,42,10.119047619047619,7,9,60,32.11904761904762,30.5,14.974358974358974,19.925925925925927,28.4,2,23,0,"2019-10-23 18:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,23,6.285714285714286,3,1,15,5.416666666666667,3,0,1480,519.5434782608696,440,0,66,13.434782608695652,8,0,67,35.5,38,60,1220,472.35714285714283,410,2,39,10.547619047619047,8,9,57,35.775,38,17.235294117647058,20.653846153846153,31.5,2,23,0,"2019-10-23 19:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,25,6,3,1,15,4.916666666666667,3,0,1360,504.96875,399.5,1,100,16.25,11.5,8,100,35.9375,38.5,60,1140,484.9642857142857,399.5,2,47,12.482758620689655,11,12,54,34.82142857142857,38.5,20.708333333333332,26.9375,35.1,2,23,0,"2019-10-23 19:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,19,5.642857142857143,2,1,15,6,5,0,1400,495.51020408163265,360,0,81,23.3265306122449,11,0,81,40.46938775510204,42,60,1140,450.6666666666667,300,3,71,20.613636363636363,10.5,15,72,40.372093023255815,42,27.390243902439025,40.48,60.69230769230769,2,23,0,"2019-10-23 19:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,15,4.285714285714286,2,1,13,5,4,0,1580,520.4166666666666,410,0,87,23.291666666666668,13,0,87,40.6875,44.5,40,1220,513.953488372093,420,2,69,20.13953488372093,13,8,70,41.2093023255814,45,27.6,38.26923076923077,59.666666666666664,2,23,0,"2019-10-23 19:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,10,3.0714285714285716,2,1,9,4.714285714285714,4,0,1320,514.375,300,0,95,20.21875,12.5,0,95,40.25,43,100,1200,480,300,2,73,16.310344827586206,12,14,68,39.214285714285715,43,25.958333333333332,34.5625,52.75,2,23,0,"2019-10-23 20:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,15,3.5,2.5,1,7,4.25,4.5,0,1420,547.734693877551,300,0,100,22.367346938775512,14,5,100,41.36734693877551,44,60,1200,507.53333333333336,300,2,61,19.09090909090909,13,8,67,39.93181818181818,43.5,28.05263157894737,38.04,53,2,23,0,"2019-10-23 20:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,8,2.7142857142857144,2,1,6,3.142857142857143,3,0,1500,546.3829787234042,420,0,85,17.4468085106383,12,0,80,35.808510638297875,43,0,1220,485,340,0,68,13.204545454545455,10,0,59,33.47727272727273,37.5,22.5,30.28,46.916666666666664,2,23,0,"2019-10-23 20:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,11,2.7857142857142856,3,1,6,3.5,3.5,60,1460,539.9795918367347,460,0,78,20.224489795918366,12,6,75,38.63265306122449,41,60,1220,486.0652173913044,300,2,56,17.75,12,8,66,38.604651162790695,41,25.473684210526315,33.92307692307692,49,2,23,0,"2019-10-23 20:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,14,3.5714285714285716,2,1,9,4.5,4.5,60,1440,498.3469387755102,360,0,86,19.428571428571427,11,6,68,36,39,60,1260,441.7173913043478,310,2,55,16.681818181818183,11,8,62,35.31818181818182,39,24.473684210526315,32.61538461538461,49.46153846153846,2,23,0,"2019-10-23 21:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,7,2.4285714285714284,2,1,5,3.3333333333333335,3.5,0,1600,531.6666666666666,360,0,63,13.729166666666666,10,0,69,34.270833333333336,35,40,1220,491.16279069767444,360,2,38,11.761904761904763,10,7,61,34.30952380952381,35,17.27027027027027,21.884615384615383,32.416666666666664,2,23,0,"2019-10-23 21:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,8,2.7142857142857144,1.5,1,7,4.285714285714286,5,0,1560,493.1914893617021,220,0,77,10.46808510638298,7,0,82,30.659574468085108,27,60,1180,460.9756097560976,220,2,25,8.414634146341463,7,6,59,29.30952380952381,27,11.181818181818182,17.916666666666668,26.75,2,23,0,"2019-10-23 21:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,11,2.857142857142857,1.5,1,7,4.142857142857143,4,0,1380,417.8723404255319,240,0,43,6.297872340425532,3,0,60,26.361702127659573,22,60,1220,384.390243902439,240,0,14,4.818181818181818,3,6,58,25.829268292682926,22,7.945945945945946,9.333333333333334,14.928571428571429,2,23,0,"2019-10-23 21:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,9,2.7142857142857144,1.5,1,7,3.625,3,0,1200,394.54545454545456,250,0,38,7.681818181818182,5.5,0,52,24.90909090909091,23.5,40,1060,385.12820512820514,260,0,22,5.780487804878049,5,6,45,25.58974358974359,24,9.852941176470589,13.681818181818182,20.09090909090909,2,23,0,"2019-10-23 22:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,7,2.7857142857142856,1.5,1,6,3.6,4,0,1320,388.4222222222222,240,0,87,7.311111111111111,5,0,88,23.6,20,0,1080,327.5952380952381,190,0,14,4.809523809523809,3.5,0,49,20.714285714285715,20,7.311111111111111,13.304347826086957,18.23076923076923,2,23,0,"2019-10-23 22:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,8,2.357142857142857,1,2,6,4.166666666666667,4.5,0,1140,410.2564102564103,360,0,100,11.051282051282051,6,0,100,30.05128205128205,25,0,980,391.05263157894734,350,0,23,6.513513513513513,5,0,62,26.486486486486488,21,14.266666666666667,19.85,28,2,23,0,"2019-10-23 22:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,11,2.2142857142857144,1,1,6,2.5,1.5,0,1180,383.0888888888889,240,0,98,10.755555555555556,6,0,98,27.8,22,40,999,346.475,240,0,30,6.690476190476191,5,7,48,25.05,22,13.054054054054054,19,26.857142857142858,2,23,0,"2019-10-23 22:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,11,3.2857142857142856,2.5,1,9,5,5,0,1380,383.53333333333336,200,0,100,12.022222222222222,5,0,100,27.711111111111112,23,0,1040,324.73809523809524,180,0,67,7.214285714285714,5,0,70,23.476190476190474,20,15.457142857142857,20.96,34.07692307692308,2,23,0,"2019-10-23 23:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,11,2.9285714285714284,0,4,8,6,6,0,1100,341.3333333333333,300,0,54,7.5777777777777775,3,0,65,22.044444444444444,17,20,900,316.9230769230769,300,0,27,4.833333333333333,2.5,5,41,20.871794871794872,17,9.216216216216216,13.291666666666666,21.916666666666668,2,23,0,"2019-10-23 23:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,11,1.7857142857142858,1,1,4,2,1,0,1080,332.1304347826087,190,0,63,5.413043478260869,3,0,71,20.73913043478261,17,0,980,282.30232558139534,180,0,12,3.9318181818181817,3,0,44,18.372093023255815,16,7.323529411764706,9.44,13.923076923076923,2,23,0,"2019-10-23 23:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,7,2.0714285714285716,1,1,6,2.75,2.5,0,999,363.26666666666665,270,0,18,4.433333333333334,3,0,46,19.6,17,0,900,341.3448275862069,260,0,11,3.607142857142857,3,0,44,18.689655172413794,16,4.433333333333334,7.411764705882353,8.916666666666666,2,23,0,"2019-10-23 23:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,8,2.2857142857142856,1,1,6,3,2,0,1080,329.34375,210,0,37,5.8125,5,0,41,20.625,19,40,880,304.9642857142857,210,0,13,4.806451612903226,5,5,40,20.607142857142858,19,7.36,9.352941176470589,13.11111111111111,3,24,0,"2019-10-24 00:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,10,3.0714285714285716,1,2,8,5.5,5.5,0,1220,390.8695652173913,290,0,28,5.760869565217392,5,0,50,22.804347826086957,20.5,0,980,336.74418604651163,240,0,13,4.627906976744186,5,0,44,21.046511627906977,19,7.162162162162162,8.851851851851851,12.142857142857142,3,24,0,"2019-10-24 00:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,8,2.357142857142857,1,1,7,2.8333333333333335,2.5,0,900,307.63829787234044,200,0,98,7.702127659574468,3,0,98,21.04255319148936,18,0,780,270.4318181818182,180,0,16,3.659090909090909,3,0,40,17.204545454545453,14.5,7.702127659574468,12.925925925925926,23.833333333333332,3,24,0,"2019-10-24 00:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,9,1.6428571428571428,0.5,1,5,2.3333333333333335,2,0,880,287.72727272727275,190,0,25,4.159090909090909,3,0,38,18.568181818181817,18,20,720,271.05263157894734,190,0,9,3.3658536585365852,3,6,34,18.128205128205128,18,5.264705882352941,5.964285714285714,7.315789473684211,3,24,0,"2019-10-24 00:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,9,2.2142857142857144,1,1,5,2.75,3,0,960,279.5217391304348,160,0,13,3.239130434782609,3,0,36,16.73913043478261,16,0,680,242.27906976744185,120,0,7,2.6511627906976742,3,0,34,15.44186046511628,15,3.239130434782609,5.36,6.5,3,24,0,"2019-10-24 01:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,6,2,0.5,1,5,2.5,2,0,720,292.1951219512195,280,0,17,3.3658536585365852,2,0,37,16.682926829268293,18,0,640,270.7692307692308,240,0,8,2.8461538461538463,2,1,32,17.026315789473685,18,4.387096774193548,4.387096774193548,7.25,3,24,0,"2019-10-24 01:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,6,2.142857142857143,1.5,1,5,3,3,0,880,230.4318181818182,140,0,14,2.840909090909091,2,0,39,13.045454545454545,9.5,0,660,202.35714285714286,90,0,8,2.2439024390243905,2,0,32,11.292682926829269,9,2.840909090909091,4.518518518518518,7.083333333333333,3,24,0,"2019-10-24 01:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,7,2.2857142857142856,1,1,6,3.5714285714285716,5,0,740,241.75555555555556,180,0,12,3,3,0,35,14.777777777777779,14,0,560,212.83333333333334,170,0,6,2.4523809523809526,3,0,27,13.571428571428571,13.5,3.9705882352941178,4.6923076923076925,5.933333333333334,3,24,0,"2019-10-24 01:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,7,1.7142857142857142,1,1,4,2.125,2,0,760,210.43478260869566,180,0,35,3.347826086956522,2,0,42,14.456521739130435,11.5,0,560,179.06976744186048,140,0,8,2.3255813953488373,2,0,31,13.431818181818182,11,3.347826086956522,5.275862068965517,9.083333333333334,3,24,0,"2019-10-24 02:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,7,1.4285714285714286,0,1,5,2.6,2,0,540,192.88888888888889,140,0,62,3.4444444444444446,2,0,64,13.177777777777777,12,0,480,176.74418604651163,120,0,7,2.1136363636363638,2,0,25,11.142857142857142,10.5,3.4444444444444446,5.555555555555555,7.647058823529412,3,24,0,"2019-10-24 02:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,6,1.5714285714285714,1.5,1,4,2.2857142857142856,2,0,580,190.69767441860466,160,0,13,2.558139534883721,3,0,44,12.279069767441861,10,0,400,167.5,160,0,5,2,2,0,23,10.75,9,2.558139534883721,4.409090909090909,4.409090909090909,3,24,0,"2019-10-24 02:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,6,1.7857142857142858,0.5,1,5,3.1666666666666665,3.5,0,520,171.53333333333333,120,0,10,2.066666666666667,2,0,26,10.777777777777779,10,0,440,155.8139534883721,120,0,4,1.7380952380952381,2,0,22,10.116279069767442,9,2.066666666666667,3.103448275862069,3.8823529411764706,3,24,0,"2019-10-24 02:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
0,1,0,9,2.2857142857142856,1,1,7,2.875,1.5,0,600,170,120,0,8,1.8636363636363635,2,0,29,9.863636363636363,9,0,420,144.390243902439,120,0,4,1.5609756097560976,2,0,19,8.878048780487806,9,1.8636363636363635,3.125,3.8,3,24,0,"2019-10-24 03:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
