id,longitud,latitud
4257,-3.69562268,40.42251205
4258,-3.69476008,40.42190933
4259,-3.71361947,40.41453934
4260,-3.71472931,40.41510010
4261,-3.71351194,40.41558456
4262,-3.71354342,40.41450882
4263,-3.71261287,40.41101456
4264,-3.71387768,40.41003418
4265,-3.71340418,40.40929794
4266,-3.71369386,40.40922546
4268,-3.71029639,40.41555023
4269,-3.70811272,40.41608810
4270,-3.70862603,40.41637421
4271,-3.69273973,40.41908646
4272,-3.69352746,40.41921997
4273,-3.69267058,40.41950989
4275,-3.69682264,40.41859436
4279,-3.71349382,40.41526794
4281,-3.70799088,40.42433548
4282,-3.70902395,40.42365265
4283,-3.71109462,40.42468262
4284,-3.71172357,40.42418289
4285,-3.71146584,40.42315674
4286,-3.71141911,40.42404556
4287,-3.70981550,40.42326736
4289,-3.70900702,40.42217636
4290,-3.70924520,40.42165375
4291,-3.71031117,40.42241669
4292,-3.71025515,40.42305374
4293,-3.70763612,40.42269135
4294,-3.70754433,40.42124557
4295,-3.70828700,40.42070007
4296,-3.70832539,40.42076492
4297,-3.70830345,40.42181015
4298,-3.70800209,40.42060852
4299,-3.70539451,40.42024612
4301,-3.70409226,40.42021561
4303,-3.70282960,40.41943741
4304,-3.72147727,40.42144012
4305,-3.70109248,40.42020798
4306,-3.70059180,40.41991425
4307,-3.69850636,40.41944122
4308,-3.69796920,40.41923523
4309,-3.70006871,40.41987991
4310,-3.70050383,40.42111206
4311,-3.69994760,40.42079544
4312,-3.69857764,40.42243576
4313,-3.71256351,40.42237473
4314,-3.71274304,40.42087173
4315,-3.71375084,40.42158890
4316,-3.71425343,40.42279053
4317,-3.71484375,40.42073441
4318,-3.71570086,40.42005539
4319,-3.71600556,40.42122269
4320,-3.71784019,40.42026901
4321,-3.71838641,40.42037964
4322,-3.71811962,40.42115021
4323,-3.72021866,40.41837692
4324,-3.72052956,40.41889572
4325,-3.71892691,40.41399384
4326,-3.72114301,40.41293716
4327,-3.72285008,40.41396332
4328,-3.71735358,40.41284943
4329,-3.71830821,40.41388702
4330,-3.71679568,40.41463089
4331,-3.72078180,40.41515350
4332,-3.72148919,40.42204285
4333,-3.71279073,40.42220688
4334,-3.71301460,40.42182541
4335,-3.71317434,40.42183304
4336,-3.71324801,40.42195129
4337,-3.71927285,40.43558502
4338,-3.71879029,40.43422699
4339,-3.71876884,40.43406677
4340,-3.72084403,40.43438339
4341,-3.71799898,40.43313599
4342,-3.71741581,40.43318939
4343,-3.71664834,40.43109512
4345,-3.71723866,40.43027115
4346,-3.71645999,40.43097305
4347,-3.71681070,40.43051147
4348,-3.71568370,40.42966843
4349,-3.71443629,40.42814636
4350,-3.71518898,40.42920303
4351,-3.71485662,40.42860413
4352,-3.71483684,40.42718506
4353,-3.71235180,40.42527771
4354,-3.71294069,40.42591095
4355,-3.71373820,40.42545700
4356,-3.71835423,40.43481064
4357,-3.71844292,40.43488693
4358,-3.72128630,40.43164063
4359,-3.72189236,40.43087006
4360,-3.72273183,40.42997360
4361,-3.72127867,40.42897034
4362,-3.72304273,40.42910385
4363,-3.72067428,40.42927933
4364,-3.71995687,40.42710495
4365,-3.71696019,40.42805862
4366,-3.71866059,40.42732239
4367,-3.71542645,40.42529297
4368,-3.71495485,40.42370605
4369,-3.71695757,40.43444061
4370,-3.71781397,40.42932129
4371,-3.71853781,40.42991638
4372,-3.71770811,40.42638779
4373,-3.72110772,40.43606186
4375,-3.71668077,40.43656158
4376,-3.71824837,40.43330765
4377,-3.71765065,40.42649460
4379,-3.71309042,40.43623352
4380,-3.71343422,40.43165588
4381,-3.71412039,40.43534851
4382,-3.71296167,40.43024445
4383,-3.70673203,40.42976761
4384,-3.71240401,40.43030548
4385,-3.71554852,40.43052673
4386,-3.70783114,40.42974091
4387,-3.70936775,40.42900848
4388,-3.70988369,40.43003845
4389,-3.71039176,40.42999649
4390,-3.70608997,40.42879105
4391,-3.71236873,40.42957306
4392,-3.70616961,40.42820358
4393,-3.70744181,40.42516327
4394,-3.70757246,40.42558289
4395,-3.70746326,40.42327118
4397,-3.70613909,40.42967987
4398,-3.70551944,40.42950821
4400,-3.70459676,40.42935562
4402,-3.71416974,40.43015289
4403,-3.70550871,40.43494034
4404,-3.70432949,40.43480301
4405,-3.70040250,40.43455887
4406,-3.70384979,40.43257141
4407,-3.70215726,40.43111801
4408,-3.70473337,40.43243790
4409,-3.70429206,40.43587112
4410,-3.70271277,40.42988968
4411,-3.70076013,40.43001556
4412,-3.69965076,40.42920303
4413,-3.70017695,40.42862701
4414,-3.70288134,40.43395233
4415,-3.70140910,40.43426132
4416,-3.70305753,40.43225479
4417,-3.70162582,40.42885208
4418,-3.70529532,40.43109894
4419,-3.70950866,40.43885422
4420,-3.70823479,40.43902588
4421,-3.70646954,40.43874359
4422,-3.70887733,40.43176651
4423,-3.70980477,40.43290329
4424,-3.70837450,40.43756485
4425,-3.70750117,40.43387985
4426,-3.69127011,40.43638611
4427,-3.69501209,40.43507767
4428,-3.69465542,40.43504333
4429,-3.68955231,40.43304443
4430,-3.69592500,40.43275452
4431,-3.69299388,40.43287659
4432,-3.69170117,40.43219376
4433,-3.70203042,40.43856430
4434,-3.70009184,40.43458557
4436,-3.69040036,40.43741989
4437,-3.69099045,40.43906403
4438,-3.69105172,40.43514252
4439,-3.69967794,40.43715286
4440,-3.69818616,40.43364334
4441,-3.69733548,40.43833923
4442,-3.69278431,40.43811417
4443,-3.68876982,40.43798447
4444,-3.68950176,40.43637085
4445,-3.69648933,40.43531036
4446,-3.69669485,40.43503189
4447,-3.69302535,40.43508530
4448,-3.69124508,40.43417358
4449,-3.69131231,40.43397141
4450,-3.69473028,40.43280792
4451,-3.69095635,40.43651581
4452,-3.68982983,40.43521881
4453,-3.69800329,40.43494797
4454,-3.70407128,40.44314194
4455,-3.69940782,40.44190598
4456,-3.70218754,40.44205475
4457,-3.69592190,40.44265366
4458,-3.69517636,40.44168854
4459,-3.69483185,40.44253540
4460,-3.69309354,40.44136429
4461,-3.69141769,40.43988800
4462,-3.69174910,40.44251633
4463,-3.69521666,40.44284439
4464,-3.70122051,40.44068909
4465,-3.69206142,40.44116974
4466,-3.69191194,40.44138336
4467,-3.69191766,40.44095993
4468,-3.69240451,40.44128036
4469,-3.69162893,40.44043732
4470,-3.71810389,40.44080734
4471,-3.71669793,40.43979263
4472,-3.70857430,40.44510651
4473,-3.71249461,40.44343567
4475,-3.71277571,40.43987274
4476,-3.71604347,40.44852448
4477,-3.71702003,40.44807053
4478,-3.72245240,40.42237473
4479,-3.72394276,40.42346573
4480,-3.72780395,40.42685699
4481,-3.72840643,40.42763901
4482,-3.72494507,40.42466354
4483,-3.73333478,40.43301773
4484,-3.73298573,40.43247604
4485,-3.73148584,40.43489075
4486,-3.73577809,40.43591690
4487,-3.73760581,40.43435669
4488,-3.73677850,40.43412399
4489,-3.73190641,40.43688965
4490,-3.73133826,40.43574142
4491,-3.73249817,40.43845367
4492,-3.73120546,40.43868256
4493,-3.73237920,40.43823624
4495,-3.70545626,40.45659637
4496,-3.70618916,40.45659637
4497,-3.70687795,40.45666122
4498,-3.70950627,40.45701981
4499,-3.70996308,40.45730209
4500,-3.71079993,40.45862198
4501,-3.71173811,40.45722961
4502,-3.71218085,40.45772552
4503,-3.71271229,40.45895386
4504,-3.71348834,40.45793152
4505,-3.71267390,40.45765686
4506,-3.71484733,40.45837021
4507,-3.71447325,40.45818329
4508,-3.71555495,40.45854187
4509,-3.71663475,40.45892715
4510,-3.71793294,40.45926285
4511,-3.71967101,40.46063232
4512,-3.72018170,40.46360779
4513,-3.71289396,40.45557785
4514,-3.71250796,40.45597458
4515,-3.71312571,40.45469284
4516,-3.71473002,40.45417023
4517,-3.71290421,40.45362473
4518,-3.71251273,40.45356750
4519,-3.71193027,40.45281601
4520,-3.71230245,40.45259094
4521,-3.71112919,40.45141602
4522,-3.71034455,40.45246506
4523,-3.71040440,40.45241928
4524,-3.71416903,40.45405197
4525,-3.71426415,40.45404434
4526,-3.71448302,40.45280838
4527,-3.71313500,40.45294189
4528,-3.70870638,40.45276260
4529,-3.70792031,40.46259689
4530,-3.70913339,40.46344757
4531,-3.70966792,40.46471786
4532,-3.71018028,40.46519089
4533,-3.71073008,40.46667099
4534,-3.71118760,40.46613312
4535,-3.70762658,40.46305084
4536,-3.70686865,40.46271515
4537,-3.71367550,40.45652771
4538,-3.71206546,40.45490265
4539,-3.71035957,40.45612717
4540,-3.70895815,40.45695114
4543,-3.70818114,40.46759033
4545,-3.71065521,40.46990967
4546,-3.71007586,40.47139740
4547,-3.72701550,40.41298676
4548,-3.71265125,40.47143173
4549,-3.71219373,40.47246552
4550,-3.71119189,40.47296906
4551,-3.71151972,40.47393799
4552,-3.71158791,40.47401047
4553,-3.70971107,40.47559357
4554,-3.71098804,40.47224426
4555,-3.71209717,40.47752380
4556,-3.71264124,40.47644424
4557,-3.71136212,40.47572327
4558,-3.69943047,40.47510910
4559,-3.69957805,40.47602844
4560,-3.70067525,40.47531891
4561,-3.70111251,40.47637177
4562,-3.70122790,40.47641754
4563,-3.70313191,40.47274017
4564,-3.70302439,40.47571564
4565,-3.70281029,40.47703934
4566,-3.70377254,40.47780609
4567,-3.70521426,40.47654343
4568,-3.70511699,40.47660446
4569,-3.70835829,40.47588348
4570,-3.71207476,40.47155380
4572,-3.69735837,40.47483444
4573,-3.69745421,40.47473526
4574,-3.70073366,40.47304153
4575,-3.69909620,40.47190857
4576,-3.70058560,40.47283554
4577,-3.69723749,40.47070313
4578,-3.69268513,40.46757126
4579,-3.69474339,40.46876144
4580,-3.69309616,40.46744156
4581,-3.69035840,40.46663666
4582,-3.69175410,40.46730804
4584,-3.71214890,40.47069550
4585,-3.68683934,40.47638702
4586,-3.68526363,40.47486496
4587,-3.68552971,40.47484207
4588,-3.68577027,40.47416306
4589,-3.68701339,40.47329712
4590,-3.68716049,40.47495270
4591,-3.68730617,40.47443008
4592,-3.69013166,40.47600174
4593,-3.68776822,40.47525787
4594,-3.68856883,40.47437286
4595,-3.69048142,40.47446060
4596,-3.69049263,40.47459030
4597,-3.69054461,40.47453690
4598,-3.68718386,40.47985077
4599,-3.68716908,40.47972107
4600,-3.68803239,40.47984695
4601,-3.68830371,40.47986221
4602,-3.68878889,40.48001099
4603,-3.68996072,40.47923660
4604,-3.69024801,40.47929764
4605,-3.69037294,40.47692490
4606,-3.69028044,40.47695160
4607,-3.69002843,40.47644043
4608,-3.68320751,40.48113251
4609,-3.68307328,40.48022461
4610,-3.68477726,40.48044586
4611,-3.68406010,40.47753525
4612,-3.68377566,40.47640991
4613,-3.68457365,40.47636414
4614,-3.68455625,40.47518158
4615,-3.68411422,40.47368240
4616,-3.68569493,40.47286987
4617,-3.68626094,40.47399139
4618,-3.68678641,40.46947861
4619,-3.68643141,40.46768570
4620,-3.68766642,40.46776199
4621,-3.68455195,40.47126007
4622,-3.68434191,40.47014618
4623,-3.67789006,40.44170380
4624,-3.67501688,40.44153595
4625,-3.67539001,40.44324493
4626,-3.67344022,40.44462585
4627,-3.67032480,40.44660568
4628,-3.67087054,40.44627762
4629,-3.66935587,40.44730377
4630,-3.66871309,40.44787216
4631,-3.66778016,40.44838333
4632,-3.66722584,40.44873047
4633,-3.66605377,40.44859695
4634,-3.66859078,40.44230652
4635,-3.66685271,40.44231796
4636,-3.66597271,40.44304657
4637,-3.66736794,40.44401169
4638,-3.66679955,40.44565964
4639,-3.66651893,40.44665909
4640,-3.66717935,40.44640350
4641,-3.66888738,40.44981384
4642,-3.66759562,40.45170593
4643,-3.66714382,40.45012665
4644,-3.67489481,40.44866562
4645,-3.67400312,40.44913483
4647,-3.66872358,40.44442368
4648,-3.67203331,40.44120407
4649,-3.67308855,40.44045639
4650,-3.67449880,40.44072723
4651,-3.67002225,40.43562698
4652,-3.67021179,40.43487167
4653,-3.67046881,40.43363190
4654,-3.67150474,40.43253708
4655,-3.66878271,40.43206406
4656,-3.66626883,40.43239212
4657,-3.66599989,40.43237686
4658,-3.66520309,40.43261719
4659,-3.66333652,40.43351746
4661,-3.66499186,40.43615341
4662,-3.66404748,40.43539810
4663,-3.66345239,40.44205475
4664,-3.66453719,40.44099808
4665,-3.66300631,40.43997955
4666,-3.66293001,40.43989563
4667,-3.66344118,40.43820572
4668,-3.66344905,40.43810654
4669,-3.66636658,40.43577576
4670,-3.66104007,40.43917465
4671,-3.66196465,40.43852234
4672,-3.66285348,40.43646622
4673,-3.66116500,40.43622971
4674,-3.66234398,40.43522644
4675,-3.65942144,40.43508911
4676,-3.66116571,40.43434143
4677,-3.66120028,40.43459702
4678,-3.66163802,40.43209457
4679,-3.66158700,40.44087219
4680,-3.65997648,40.44089508
4681,-3.66241884,40.44085312
4682,-3.67065358,40.43189240
4683,-3.67069006,40.43553925
4684,-3.67044115,40.43324661
4685,-3.66378093,40.43350601
4686,-3.67209911,40.43813324
4687,-3.67146063,40.44078827
4688,-3.71555924,40.40335846
4689,-3.71723127,40.40430069
4690,-3.71948266,40.40415192
4691,-3.72019792,40.40325165
4692,-3.72202969,40.40379715
4693,-3.71789980,40.41187286
4694,-3.71811199,40.41093063
4695,-3.71750426,40.41001511
4696,-3.71789598,40.40989304
4697,-3.71228600,40.40506744
4698,-3.71347642,40.40723419
4699,-3.71373391,40.40505981
4700,-3.71219563,40.40571976
4701,-3.71271777,40.40416336
4702,-3.71515036,40.40204239
4703,-3.71176100,40.39991760
4704,-3.71151900,40.39873505
4706,-3.71285009,40.40054321
4707,-3.70634699,40.41297531
4708,-3.70782518,40.41215515
4709,-3.70783973,40.41224670
4710,-3.70966768,40.41135406
4711,-3.70865059,40.41102600
4712,-3.70976853,40.40954590
4713,-3.71262383,40.41387558
4714,-3.71051669,40.41353989
4715,-3.70909405,40.41371155
4716,-3.70804882,40.41436005
4717,-3.70808792,40.41362000
4718,-3.70487118,40.41316605
4719,-3.72067547,40.47388077
4720,-3.72124267,40.47425461
4721,-3.72003508,40.47253799
4722,-3.72026658,40.47211075
4723,-3.72050881,40.47219849
4725,-3.71958256,40.47017670
4726,-3.71906352,40.46986008
4727,-3.71957350,40.46627045
4728,-3.71836090,40.46602249
4729,-3.71954536,40.46466827
4730,-3.71864152,40.47082138
4731,-3.71459532,40.47045135
4732,-3.71505117,40.46960831
4733,-3.71575117,40.46997452
4734,-3.71228766,40.46766663
4737,-3.71743512,40.47315979
4738,-3.71812010,40.47321701
4739,-3.75371671,40.39973068
4740,-3.74572301,40.40052032
4741,-3.74357367,40.40085602
4742,-3.74464703,40.39997101
4743,-3.74454522,40.39991379
4744,-3.74414515,40.39812088
4745,-3.74467778,40.39902115
4746,-3.74391079,40.39672852
4747,-3.74261618,40.39568329
4748,-3.74452758,40.39509964
4749,-3.74294639,40.39464188
4750,-3.74154091,40.39345551
4751,-3.73988223,40.39379120
4752,-3.74160290,40.39247131
4753,-3.73855090,40.39451599
4754,-3.73827267,40.39540863
4755,-3.74756289,40.39562225
4756,-3.73734808,40.39620209
4757,-3.74222445,40.39156342
4758,-3.74299550,40.39113998
4759,-3.74475718,40.40145493
4760,-3.74529958,40.40405655
4761,-3.74521303,40.40562439
4762,-3.74636984,40.40434647
4763,-3.74893737,40.40372467
4764,-3.74681950,40.40478134
4765,-3.74761415,40.40458298
4766,-3.75139427,40.40443039
4767,-3.74996614,40.40415192
4768,-3.74989581,40.40413666
4769,-3.75127363,40.40357590
4770,-3.75308394,40.40517426
4771,-3.75353694,40.40588379
4772,-3.75315404,40.40567017
4773,-3.71380711,40.38514709
4774,-3.70893407,40.38550568
4775,-3.70101786,40.38710403
4776,-3.71126390,40.38356400
4777,-3.71238256,40.38587952
4778,-3.69855022,40.38587570
4779,-3.70111966,40.38955688
4780,-3.69866705,40.38877869
4781,-3.71129584,40.38343811
4782,-3.71100926,40.38275146
4783,-3.69536591,40.37893677
4784,-3.69584703,40.38426590
4785,-3.69620991,40.38541794
4786,-3.69664121,40.38573456
4787,-3.70146132,40.38999176
4788,-3.70045996,40.38912201
4789,-3.70055819,40.39014816
4790,-3.70299387,40.39116669
4791,-3.70299459,40.39163589
4792,-3.70382977,40.39242554
4793,-3.70499992,40.39254761
4794,-3.69784856,40.38227844
4795,-3.69624138,40.37997055
4796,-3.69617128,40.38006973
4797,-3.69579864,40.38085175
4798,-3.69569612,40.38173294
4799,-3.70034146,40.38885880
4802,-3.69702959,40.38099670
4803,-3.69794488,40.38320923
4804,-3.69472194,40.37473679
4805,-3.69425797,40.37701416
4806,-3.69611454,40.37731552
4807,-3.71123815,40.38210678
4808,-3.69324398,40.35927582
4809,-3.69334912,40.35857773
4810,-3.69302511,40.34990692
4811,-3.69569087,40.35094452
4812,-3.69736624,40.35016251
4813,-3.69875550,40.35038757
4817,-3.69868469,40.34958267
4818,-3.70029569,40.34886551
4819,-3.70069218,40.34964752
4820,-3.69333720,40.36147690
4821,-3.69381547,40.36096954
4822,-3.69399548,40.36385345
4823,-3.69359398,40.36218262
4824,-3.69532275,40.36431122
4825,-3.69408178,40.36742020
4826,-3.69430280,40.36811066
4827,-3.69468546,40.36895752
4828,-3.69465351,40.36087036
4829,-3.69421887,40.36904907
4830,-3.69532108,40.36701965
4831,-3.69335556,40.36434174
4832,-3.69222093,40.35202789
4833,-3.68843961,40.35377884
4834,-3.68836451,40.35474777
4835,-3.68945694,40.35483932
4836,-3.69013834,40.35330200
4837,-3.69235253,40.36808395
4838,-3.69225788,40.34999466
4839,-3.70331502,40.35014343
4840,-3.70442200,40.34919739
4841,-3.70653510,40.35052872
4842,-3.70671678,40.34489822
4843,-3.71763206,40.34293747
4845,-3.71697497,40.34326172
4846,-3.71780849,40.34230804
4847,-3.71650696,40.34560394
4848,-3.71582389,40.34722900
4849,-3.70501089,40.35085297
4850,-3.70568085,40.34981918
4851,-3.70547557,40.35008240
4852,-3.70725298,40.34948730
4853,-3.70241594,40.34758759
4854,-3.70297480,40.34717941
4855,-3.70300674,40.34716415
4856,-3.70372939,40.34742355
4857,-3.77551436,40.45251465
4858,-3.77172041,40.45130539
4859,-3.78016257,40.46043777
4860,-3.77987623,40.46051025
4861,-3.78027248,40.46069336
4862,-3.78403068,40.46123886
4863,-3.78408360,40.46070862
4865,-3.78435826,40.46109009
4866,-3.78396463,40.46135330
4867,-3.79042149,40.45773315
4868,-3.79313087,40.45516586
4869,-3.78007722,40.45434189
4870,-3.78032231,40.45358276
4871,-3.77875996,40.45364380
4872,-3.77927423,40.45286942
4873,-3.77805305,40.45250320
4874,-3.78080893,40.45249176
4875,-3.78073788,40.45243835
4876,-3.77936602,40.45336533
4877,-3.77905369,40.45129395
4878,-3.79159641,40.46131516
4879,-3.78976345,40.46151733
4880,-3.78988934,40.46046829
4881,-3.78863811,40.45947647
4882,-3.78353643,40.45586395
4883,-3.78539395,40.45479584
4884,-3.77803946,40.45243835
4885,-3.78484225,40.45917130
4886,-3.78501344,40.45903397
4887,-3.78527117,40.45904160
4888,-3.78413987,40.45967865
4889,-3.77955151,40.45941544
4890,-3.77801347,40.45993423
4891,-3.77726984,40.44968414
4892,-3.75126958,40.39168549
4893,-3.75160670,40.39161301
4894,-3.75186443,40.39617538
4895,-3.76091266,40.38625336
4896,-3.76115108,40.38702011
4897,-3.75931382,40.38736725
4898,-3.75841260,40.39107513
4899,-3.75948954,40.39257813
4900,-3.75817966,40.39358521
4901,-3.75767899,40.39603424
4902,-3.75737000,40.39655685
4903,-3.75674820,40.39770508
4904,-3.75782323,40.39757538
4905,-3.75680685,40.39742279
4906,-3.75536895,40.39754868
4907,-3.76347709,40.39805984
4908,-3.76368237,40.39808273
4909,-3.75895262,40.38499832
4910,-3.75907397,40.38501740
4911,-3.75567675,40.39170837
4912,-3.75167847,40.39019775
4913,-3.76015353,40.38654709
4914,-3.75838804,40.38975525
4915,-3.76080060,40.39263535
4916,-3.75827456,40.39260864
4917,-3.75828147,40.39225769
4918,-3.75967550,40.40124512
4919,-3.75980854,40.40138245
4920,-3.75952268,40.40127563
4921,-3.75964975,40.40159988
4922,-3.75300026,40.37688828
4923,-3.74735308,40.37546921
4924,-3.74679089,40.37479019
4925,-3.74223399,40.37365341
4926,-3.73843694,40.37375259
4927,-3.73883677,40.37433624
4928,-3.75788903,40.38216400
4929,-3.73583388,40.37466049
4930,-3.73583198,40.37379456
4931,-3.73508477,40.37265778
4932,-3.73193288,40.37353134
4933,-3.73490071,40.37381363
4934,-3.75048757,40.37599182
4935,-3.74884653,40.37761688
4936,-3.74876857,40.37760925
4937,-3.74868202,40.37800598
4938,-3.74721336,40.37247849
4939,-3.73849130,40.37258148
4940,-3.72176933,40.37340546
4941,-3.72153497,40.37360001
4942,-3.71979547,40.37489700
4943,-3.71748185,40.37388229
4944,-3.71966124,40.37261963
4945,-3.72845054,40.37318802
4946,-3.72618294,40.37292099
4947,-3.72493839,40.37347412
4948,-3.74927926,40.37708664
4949,-3.74930596,40.37710953
4950,-3.74386787,40.37339020
4951,-3.74311495,40.37298203
4952,-3.73996615,40.37373734
4953,-3.74773550,40.37859726
4954,-3.72254300,40.37361145
4955,-3.71978998,40.37403870
4956,-3.75316763,40.37240982
4957,-3.74783778,40.37325287
4958,-3.73906493,40.37722778
4959,-3.73962784,40.37717819
4960,-3.75758290,40.38224411
4961,-3.71559930,40.37350082
4962,-3.71228290,40.37229156
4963,-3.71071911,40.37296677
4964,-3.71061134,40.37263489
4965,-3.70583534,40.37155533
4966,-3.70451069,40.37098312
4967,-3.70300555,40.37227249
4968,-3.70098305,40.37108612
4969,-3.70066547,40.37073517
4970,-3.69957852,40.37073135
4971,-3.69787526,40.37088394
4972,-3.69499254,40.37085724
4973,-3.69581294,40.37080383
4974,-3.69607592,40.37193298
4975,-3.69582343,40.36925125
4976,-3.69622397,40.37031174
4977,-3.71234894,40.37452316
4978,-3.71256971,40.37548828
4979,-3.69656873,40.37091446
4980,-3.69629836,40.37025070
4981,-3.69618773,40.36971664
4982,-3.69644022,40.36810303
4983,-3.69812250,40.36533356
4984,-3.69784975,40.36589813
4985,-3.71175408,40.37316895
4986,-3.70903277,40.37250519
4987,-3.70279598,40.37107849
4988,-3.71163583,40.37874222
4989,-3.70877481,40.37896347
4990,-3.70767546,40.37923431
4992,-3.71251082,40.36901474
4993,-3.70268965,40.35873413
4994,-3.70189834,40.38311386
4995,-3.70135880,40.38254166
4996,-3.70076227,40.38316727
4997,-3.70064974,40.38314819
4998,-3.71417904,40.36445999
4999,-3.71410036,40.36451721
5000,-3.71561217,40.36898422
5001,-3.72266197,40.41404343
5002,-3.72642827,40.41391373
5003,-3.72614765,40.41388702
5004,-3.72758532,40.41377258
5005,-3.72817278,40.41365051
5006,-3.73039341,40.41292191
5007,-3.73162913,40.41246796
5008,-3.73687005,40.41059875
5009,-3.73998952,40.40933990
5010,-3.72413921,40.41487885
5011,-3.72492290,40.41497803
5012,-3.72699070,40.41263199
5013,-3.72673512,40.41091919
5014,-3.72983098,40.40781403
5015,-3.72983599,40.40547562
5016,-3.72600079,40.41179276
5017,-3.73110008,40.40658569
5018,-3.72935033,40.41428375
5019,-3.73051620,40.41225052
5020,-3.73887539,40.40932083
5021,-3.73082662,40.41282654
5022,-3.73380160,40.41173935
5023,-3.73473144,40.41130447
5024,-3.73772550,40.41020203
5025,-3.72926688,40.41428375
5026,-3.72944975,40.41469574
5027,-3.72994113,40.41466904
5028,-3.72981906,40.41429138
5029,-3.74153018,40.40733337
5030,-3.73037720,40.40614319
5031,-3.73807383,40.41033554
5032,-3.73674703,40.41078186
5033,-3.73635244,40.41056824
5034,-3.73497081,40.41108322
5035,-3.73070502,40.41304016
5036,-3.73971987,40.38451004
5037,-3.72206306,40.39430618
5038,-3.72308397,40.39381409
5039,-3.72561812,40.39235306
5040,-3.72214198,40.39432526
5041,-3.72762585,40.39121246
5042,-3.72770858,40.39122009
5043,-3.72992301,40.38969040
5044,-3.73088598,40.38903046
5045,-3.73387790,40.38713837
5046,-3.73333764,40.38743973
5047,-3.73579645,40.38586807
5048,-3.73809099,40.38496017
5049,-3.73821425,40.38495255
5050,-3.73978853,40.38452148
5051,-3.74055958,40.38388824
5052,-3.74160719,40.38311005
5053,-3.74307585,40.38239670
5054,-3.73592520,40.38575745
5055,-3.73450637,40.38611984
5056,-3.72986579,40.38946915
5057,-3.72384334,40.39271545
5058,-3.72714877,40.39222336
5059,-3.72938538,40.39078522
5060,-3.73768735,40.38569260
5061,-3.73100805,40.38822174
5063,-3.72710299,40.38600922
5064,-3.72498703,40.38560104
5065,-3.72315645,40.38533783
5067,-3.72086501,40.38520813
5068,-3.72092962,40.38422012
5069,-3.71510148,40.38520432
5070,-3.72816992,40.38527298
5071,-3.72375584,40.38470459
5072,-3.67413855,40.40217972
5073,-3.67340422,40.40051651
5074,-3.67590046,40.40177155
5075,-3.72342086,40.38627243
5076,-3.72336841,40.38629913
5077,-3.72572899,40.38728714
5078,-3.72233677,40.38685226
5079,-3.72258520,40.38454056
5080,-3.68156862,40.40702438
5081,-3.67932677,40.43580627
5082,-3.67878985,40.42494965
5083,-3.72147036,40.38480377
5084,-3.71795964,40.38363266
5085,-3.71712017,40.38656616
5087,-3.71674633,40.38769531
5088,-3.71630096,40.38685226
5089,-3.72180533,40.38537216
5090,-3.71921945,40.38433075
5091,-3.71968436,40.38425827
5092,-3.72193098,40.38299942
5093,-3.72933292,40.38713837
5094,-3.71605563,40.38914490
5095,-3.69760871,40.39874649
5096,-3.69727039,40.39778900
5097,-3.68945646,40.38732910
5098,-3.71646428,40.38913345
5099,-3.74124217,40.38862991
5100,-3.74119186,40.38860703
5101,-3.74324393,40.38823318
5102,-3.74311852,40.38822556
5103,-3.70384502,40.39574051
5104,-3.69972062,40.40586853
5105,-3.73329544,40.38919830
5106,-3.74012280,40.38823700
5107,-3.74013329,40.38921738
5108,-3.74268484,40.38758850
5109,-3.74237061,40.38675690
5110,-3.74445462,40.38875580
5111,-3.74564981,40.38517380
5112,-3.74808455,40.38472748
5113,-3.74750781,40.38306808
5114,-3.73866391,40.38913345
5115,-3.73572922,40.39023972
5116,-3.72080684,40.41531372
5117,-3.71576357,40.41392517
5118,-3.73496270,40.39020920
5119,-3.74209523,40.38754654
5120,-3.74123287,40.38615036
5121,-3.74023151,40.38532257
5122,-3.74118876,40.38615417
5123,-3.74338508,40.39061356
5124,-3.74325752,40.39087677
5125,-3.73744082,40.38948059
5126,-3.73742604,40.38921356
5127,-3.74620771,40.38515091
5128,-3.74787164,40.38287735
5130,-3.71453834,40.43051147
5131,-3.74440432,40.38618088
5132,-3.73503995,40.37527466
5133,-3.73380041,40.37637711
5134,-3.73511505,40.37633896
5135,-3.72760105,40.38117599
5136,-3.72635055,40.38225937
5137,-3.72481275,40.38343430
5138,-3.72282863,40.38445663
5139,-3.72382498,40.38462830
5140,-3.72599244,40.38104248
5141,-3.73324752,40.37841415
5142,-3.71615648,40.45352554
5143,-3.71277165,40.45423126
5144,-3.73375320,40.37892151
5145,-3.73283553,40.37999344
5146,-3.73208404,40.38008499
5147,-3.73334336,40.37663269
5148,-3.73339009,40.37666321
5149,-3.76576972,40.39691162
5150,-3.76448703,40.39553833
5151,-3.76852131,40.39122772
5152,-3.76692367,40.39085770
5153,-3.76321149,40.38678360
5154,-3.76309848,40.38522339
5155,-3.75979209,40.38409042
5156,-3.76135063,40.38588333
5157,-3.76488018,40.38506699
5158,-3.76639104,40.38400650
5159,-3.76568842,40.38316727
5160,-3.77198219,40.38250732
5161,-3.77356553,40.39649200
5162,-3.77292919,40.39649200
5163,-3.77488494,40.39614105
5164,-3.77421737,40.39641953
5165,-3.76833606,40.39908218
5166,-3.76560307,40.39904404
5167,-3.77562618,40.39904404
5168,-3.77277184,40.39906311
5169,-3.76484680,40.39409637
5170,-3.76459336,40.39374542
5171,-3.76455212,40.39394379
