index,cluster,num_cars_min,num_cars_max,num_cars_mean,num_cars_median,num_cars_min_woo,num_cars_max_woo,num_cars_mean_woo,num_cars_median_woo,int_min,int_max,int_mean,int_median,ocu_min,ocu_max,ocu_mean,ocu_median,car_min,car_max,car_mean,car_median,int_min_woo,int_max_woo,int_mean_woo,int_median_woo,ocu_min_woo,ocu_max_woo,ocu_mean_woo,ocu_median_woo,car_min_woo,car_max_woo,car_mean_woo,car_median_woo,ocu_mean_25,ocu_mean_50,ocu_mean_75,dia_semana,dia_mes,festivo,fecha,eve_3h,eve_3h_g,eve_2h,eve_2h_g,eve_1h,eve_1h_g,vmax,vv,dv,dmax,ta,tamin,tamax,prec,gran_evento
40,42,0,1,0.25,0,999999,999999,999999,999999,0,1660,365.89261744966444,260,0,56,3.6040268456375837,2,0,31,11.167785234899329,10,20,1140,309.62589928057554,240,0,13,2.1267605633802815,2,2,24,10.881481481481481,10,4.7105263157894735,6.3544303797468356,8.88,5,26,0,"2019-10-26 23:45:00",0,0,0,0,0,0,0,0,0,360,9.8,9.7,10.5,0,0
40,42,0,2,0.75,0.5,1,1,1,1,0,1880,376.0774193548387,240,0,77,4.012903225806451,2,0,35,11.741935483870968,11,40,1120,333.0857142857143,240,0,10,2.2789115646258504,2,2,26,11.076923076923077,11,4.712121212121212,6.104166666666667,8.793103448275861,6,27,0,"2019-10-27 00:00:00",0,0,0,0,0,0,0,0,0,360,9.2,9.2,9.8,0,0
40,42,0,1,0.25,0,999999,999999,999999,999999,0,2080,377.0855263157895,260,0,58,3.710526315789474,2,0,41,12.256578947368421,11,20,1300,319.978417266187,260,0,9,2.0208333333333335,2,2,28,11.492857142857142,10.5,4.82051282051282,6.258823529411765,9.098039215686274,6,27,0,"2019-10-27 00:15:00",0,0,0,0,0,0,0,0,0,360,9.2,9.2,9.8,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,2040,329.1842105263158,210,0,87,3.75,1,0,35,11.256578947368421,10,0,1120,279.6986301369863,190,0,10,1.8620689655172413,1,3,28,10.727941176470589,10,4.913793103448276,4.913793103448276,10.466666666666667,6,27,0,"2019-10-27 00:30:00",0,0,0,0,0,0,0,0,0,360,9.2,9.2,9.8,0,0
40,42,0,1,0.5,0.5,999999,999999,999999,999999,0,2220,370.83006535947715,240,0,66,3.8627450980392157,1,0,39,11.705882352941176,10,40,1300,306.985401459854,240,0,11,1.9793103448275862,1,3,28,11.22463768115942,10,3.8627450980392157,5.276785714285714,9.481481481481481,6,27,0,"2019-10-27 00:45:00",0,0,0,0,0,0,0,0,0,360,9.2,9.2,9.8,0,0
40,42,0,1,0.25,0,999999,999999,999999,999999,0,1900,356.0128205128205,260,0,86,3.9871794871794872,1,0,34,11.346153846153847,9,20,1180,305.16083916083915,240,0,10,2.135135135135135,1,2,28,10.534722222222221,9,5.056910569105691,5.056910569105691,12.1,6,27,0,"2019-10-27 01:00:00",0,0,0,0,0,0,0,0,0,360,8.6,8.6,9.3,0,0
40,42,0,1,0.25,0,999999,999999,999999,999999,0,1820,310.3032258064516,220,0,41,2.793548387096774,1,0,32,10.258064516129032,8,20,960,269.55,210,0,9,1.6054421768707483,1,2,26,9.950704225352112,8,2.793548387096774,4.203883495145631,8.069767441860465,6,27,0,"2019-10-27 01:15:00",0,0,0,0,0,0,0,0,0,360,8.6,8.6,9.3,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,1660,294.1677419354839,220,0,85,3.141935483870968,1,0,27,9.819354838709678,9,0,840,251.60135135135135,200,0,8,1.6666666666666667,1,1,24,9.534246575342467,9,3.141935483870968,4.387387387387387,9.439024390243903,6,27,0,"2019-10-27 01:30:00",0,0,0,0,0,0,0,0,0,360,8.6,8.6,9.3,0,0
40,42,0,1,0.2,0,999999,999999,999999,999999,0,1820,323.23376623376623,240,0,63,3.3181818181818183,2,0,34,10.324675324675324,9,20,880,279.841726618705,240,0,8,1.9657534246575343,2,2,25,9.776978417266188,9,4.294117647058823,5.780487804878049,7.7407407407407405,6,27,0,"2019-10-27 01:45:00",0,0,0,0,0,0,0,0,0,360,8.6,8.6,9.3,0,0
40,42,0,1,0.4,0,999999,999999,999999,999999,0,1340,307.46451612903223,240,0,41,3.193548387096774,2,0,34,10.141935483870968,8,20,880,278.53956834532374,240,0,8,2.2364864864864864,2,2,26,9.605633802816902,8,3.75,4.821052631578947,6.5423728813559325,6,27,0,"2019-10-27 02:00:00",0,0,0,0,0,0,0,0,0,360,8.1,8.1,8.6,0,0
40,42,0,1,0.2,0,999999,999999,999999,999999,0,1140,263.6826923076923,260,0,60,3.2884615384615383,2,0,34,9.29326923076923,7,0,640,239.47738693467338,200,0,7,1.8675,2,1,28,8.859007832898172,7,4.011730205278592,5.7110091743119265,8.631147540983607,6,27,0,"2019-10-27 02:15:00",0,0,0,0,0,0,0,0,0,360,8.1,8.1,8.6,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 02:30:00",0,0,0,0,0,0,0,0,0,360,8.1,8.1,8.6,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 02:45:00",0,0,0,0,0,0,0,0,0,360,8.1,8.1,8.6,0,0
40,42,0,1,0.25,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 03:00:00",0,0,0,0,0,0,0,0,0,360,7.8,7.8,8.2,0,0
40,42,0,1,0.25,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 03:15:00",0,0,0,0,0,0,0,0,0,360,7.8,7.8,8.2,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 03:30:00",0,0,0,0,0,0,0,0,0,360,7.8,7.8,8.2,0,0
40,42,0,1,0.25,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 03:45:00",0,0,0,0,0,0,0,0,0,360,7.8,7.8,8.2,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 04:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 04:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 04:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 04:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 05:00:00",0,0,0,0,0,0,0,0,0,360,7.1,7,7.5,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 05:15:00",0,0,0,0,0,0,0,0,0,360,7.1,7,7.5,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 05:30:00",0,0,0,0,0,0,0,0,0,360,7.1,7,7.5,0,0
40,42,0,1,0.25,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 05:45:00",0,0,0,0,0,0,0,0,0,360,7.1,7,7.5,0,0
40,42,0,1,0.25,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 06:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
40,42,0,1,0.25,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 06:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
40,42,0,1,0.25,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 06:30:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
40,42,0,1,0.25,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 06:45:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
40,42,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 07:00:00",0,0,0,0,0,0,0,0,0,360,6.2,6.2,6.6,0,0
40,42,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 07:15:00",0,0,0,0,0,0,0,0,0,360,6.2,6.2,6.6,0,0
40,42,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 07:30:00",0,0,0,0,0,0,0,0,0,360,6.2,6.2,6.6,0,0
40,42,0,1,0.5,0.5,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 07:45:00",0,0,0,0,0,0,0,0,0,360,6.2,6.2,6.6,0,0
40,42,0,3,1,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 08:00:00",0,0,0,0,0,0,0,0,0,360,9,6.2,9,0,0
40,42,0,3,0.75,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 08:15:00",0,0,0,0,0,0,0,0,0,360,9,6.2,9,0,0
40,42,0,3,0.75,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 08:30:00",0,0,0,0,0,0,0,0,0,360,9,6.2,9,0,0
40,42,0,1,0.25,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 08:45:00",0,0,0,0,0,0,0,0,0,360,9,6.2,9,0,0
40,42,1,2,1.25,1,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 09:00:00",0,0,0,0,0,0,0,0,0,360,13.3,9.1,13.3,0,0
40,42,1,2,1.25,1,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 09:15:00",0,0,0,0,0,0,0,0,0,360,13.3,9.1,13.3,0,0
40,42,1,2,1.25,1,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 09:30:00",0,0,0,0,0,0,0,0,0,360,13.3,9.1,13.3,0,0
40,42,1,1,1,1,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 09:45:00",0,0,0,0,0,0,0,0,0,360,13.3,9.1,13.3,0,0
40,42,0,1,0.75,1,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 10:00:00",0,0,0,0,0,0,0,0,0,360,17,13.4,17,0,0
40,42,0,1,0.5,0.5,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 10:15:00",0,0,0,0,0,0,0,0,0,360,17,13.4,17,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 10:30:00",0,0,0,0,0,0,0,0,0,360,17,13.4,17,0,0
7,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 10:45:00",0,0,0,0,0,0,0,0,0,360,17,13.4,17,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 11:00:00",0,0,0,0,0,0,0,0,0,360,18.4,17,18.4,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 11:15:00",0,0,0,0,0,0,0,0,0,360,18.4,17,18.4,0,0
40,42,0,16,7.333333333333333,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 11:30:00",0,0,0,0,0,0,0,0,0,360,18.4,17,18.4,0,0
40,42,5,19,11.25,10.5,6,15,10.5,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 11:45:00",0,0,0,0,0,0,0,0,0,360,18.4,17,18.4,0,0
40,42,7,15,10,9,8,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 12:00:00",0,0,0,0,0,0,0,0,0,360,19.6,18.1,20,0,0
40,42,5,12,7.75,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 12:15:00",0,0,0,0,0,0,0,0,0,360,19.6,18.1,20,0,0
40,42,5,6,5.25,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 12:30:00",0,0,0,0,0,0,0,0,0,360,19.6,18.1,20,0,0
40,42,6,22,14.25,14.5,10,19,14.5,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 12:45:00",0,0,0,0,0,0,0,0,0,360,19.6,18.1,20,0,0
40,42,13,22,17,16.5,16,17,16.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 13:00:00",0,0,0,0,0,0,0,0,0,360,21.1,19.8,21.1,0,0
40,42,9,17,13,13,10,16,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 13:15:00",0,0,0,0,0,0,0,0,0,360,21.1,19.8,21.1,0,0
40,42,9,19,15,16,15,17,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 13:30:00",0,0,0,0,0,0,0,0,0,360,21.1,19.8,21.1,0,0
40,42,9,18,12.5,11.5,11,12,11.5,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 13:45:00",0,0,0,0,0,0,0,0,0,360,21.1,19.8,21.1,0,0
40,42,8,11,9.75,10,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 14:00:00",0,0,0,0,0,0,0,0,0,360,21.3,20.9,21.9,0,0
40,42,8,17,10.75,9,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 14:15:00",0,0,0,0,0,0,0,0,0,360,21.3,20.9,21.9,0,0
40,42,10,30,20.5,21,20,22,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 14:30:00",0,0,0,0,0,0,0,0,0,360,21.3,20.9,21.9,0,0
40,42,10,22,17,18,16,20,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 14:45:00",0,0,0,0,0,0,0,0,0,360,21.3,20.9,21.9,0,0
40,42,7,22,16.5,18.5,18,19,18.5,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 15:00:00",0,0,0,0,0,0,0,0,0,360,20.9,20.7,21.7,0,0
40,42,2,18,7.5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 15:15:00",0,0,0,0,0,0,0,0,0,360,20.9,20.7,21.7,0,0
40,42,5,7,5.5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 15:30:00",0,0,0,0,0,0,0,0,0,360,20.9,20.7,21.7,0,0
40,42,7,11,9.75,10.5,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 15:45:00",0,0,0,0,0,0,0,0,0,360,20.9,20.7,21.7,0,0
40,42,10,13,11,10.5,10,11,10.333333333333334,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 16:00:00",0,0,0,0,0,0,0,0,0,360,20.1,20.1,20.9,0,0
40,42,10,13,11.25,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 16:15:00",0,0,0,0,0,0,0,0,0,360,20.1,20.1,20.9,0,0
40,42,11,18,14.25,14,12,16,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 16:30:00",0,0,0,0,0,0,0,0,0,360,20.1,20.1,20.9,0,0
40,42,0,21,12.25,14,10,18,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 16:45:00",0,0,0,0,0,0,0,0,0,360,20.1,20.1,20.9,0,0
40,42,0,19,9.25,9,8,10,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 17:00:00",0,0,0,0,0,0,0,0,0,360,17.7,17.7,20.1,0,0
40,42,9,19,13.75,13.5,10,17,13.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 17:15:00",0,0,0,0,0,0,0,0,0,360,17.7,17.7,20.1,0,0
40,42,9,19,13.75,13.5,12,15,13.5,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 17:30:00",0,0,0,0,0,0,0,0,0,360,17.7,17.7,20.1,0,0
40,42,12,19,15.25,15,14,16,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 17:45:00",0,0,0,0,0,0,0,0,0,360,17.7,17.7,20.1,0,0
40,42,5,15,10,10,8,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 18:00:00",0,0,0,0,0,0,0,0,0,360,15.8,15.8,17.7,0,0
40,42,4,15,7.75,6,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 18:15:00",0,0,0,0,0,0,0,0,0,360,15.8,15.8,17.7,0,0
40,42,0,4,1.5,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 18:30:00",0,0,0,0,0,0,0,0,0,360,15.8,15.8,17.7,0,0
40,42,0,2,0.5,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 18:45:00",0,0,0,0,0,0,0,0,0,360,15.8,15.8,17.7,0,0
40,42,0,3,0.75,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 19:00:00",0,0,0,0,0,0,0,0,0,360,14.5,14.5,15.8,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 19:15:00",0,0,0,0,0,0,0,0,0,360,14.5,14.5,15.8,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 19:30:00",0,0,0,0,0,0,0,0,0,360,14.5,14.5,15.8,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 19:45:00",0,0,0,0,0,0,0,0,0,360,14.5,14.5,15.8,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 20:00:00",0,0,0,0,0,0,0,0,0,360,14.1,14,14.6,0,0
40,42,0,1,0.25,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 20:15:00",0,0,0,0,0,0,0,0,0,360,14.1,14,14.6,0,0
40,42,0,1,0.5,0.5,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 20:30:00",0,0,0,0,0,0,0,0,0,360,14.1,14,14.6,0,0
40,42,0,1,0.25,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 20:45:00",0,0,0,0,0,0,0,0,0,360,14.1,14,14.6,0,0
40,42,0,1,0.25,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 21:00:00",0,0,0,0,0,0,0,0,0,360,13.3,13.3,14.1,0,0
40,42,0,1,0.25,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 21:15:00",0,0,0,0,0,0,0,0,0,360,13.3,13.3,14.1,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 21:30:00",0,0,0,0,0,0,0,0,0,360,13.3,13.3,14.1,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 21:45:00",0,0,0,0,0,0,0,0,0,360,13.3,13.3,14.1,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,0,"2019-10-27 22:00:00",0,0,0,0,0,0,0,0,0,360,12.8,12.7,13.3,0,0
40,42,0,0,0,0,999999,999999,999999,999999,0,1120,328.55102040816325,220,0,57,2.7142857142857144,1,0,26,8.918367346938776,8,20,1020,307.97777777777776,220,0,6,1.2173913043478262,1,2,19,8.840909090909092,8,2.7142857142857144,4.15625,7.3125,6,27,0,"2019-10-27 22:15:00",0,0,0,0,0,0,0,0,0,360,12.8,12.7,13.3,0,0
40,42,0,2,0.5,0,999999,999999,999999,999999,0,1100,291.9507042253521,210,0,83,2.507042253521127,1,0,33,9.105633802816902,8,20,840,263.4296875,200,0,7,1.1119402985074627,1,1,20,8.83969465648855,8,2.507042253521127,3.827956989247312,6.1568627450980395,6,27,0,"2019-10-27 22:30:00",0,0,0,0,0,0,0,0,0,360,12.8,12.7,13.3,0,0
40,42,0,2,0.75,0.5,1,1,1,1,0,1060,285.87301587301585,180,0,34,1.3015873015873016,1,0,22,8.126984126984127,8,20,880,248.3760683760684,180,0,3,0.8916666666666667,1,2,18,8.182608695652174,8,1.3015873015873016,2.1298701298701297,3.71875,6,27,0,"2019-10-27 22:45:00",0,0,0,0,0,0,0,0,0,360,12.8,12.7,13.3,0,0
40,42,0,1,0.5,0.5,999999,999999,999999,999999,0,940,227.86861313868613,140,0,23,1.1605839416058394,0,0,16,6.328467153284672,6,20,740,199.984126984127,140,0,4,0.6946564885496184,0,1,14,6.129032258064516,6,1.1605839416058394,1.1605839416058394,2.5238095238095237,6,27,0,"2019-10-27 23:00:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
40,42,0,0,0,0,999999,999999,999999,999999,0,1120,240.2781954887218,160,0,88,2.6766917293233083,1,0,22,7.150375939849624,6,20,700,210.9672131147541,160,0,5,0.873015873015873,1,1,15,6.745901639344262,6,2.6766917293233083,5.014084507042254,9.382352941176471,6,27,0,"2019-10-27 23:15:00",0,0,0,0,0,0,999999,999999,999999,999999,999999,999999,999999,999999,0
