,id_cluster,longitud,latitud
0,0,-3.7332473658139533,40.40985213627907
1,1,-3.6771149725974026,40.45729035441558
2,2,-3.6678731585714286,40.398154231142854
3,3,-3.6088245878125,40.4233607746875
4,4,-3.7003942287323945,40.39382367507042
5,5,-3.699764722580645,40.474398140645164
6,6,-3.722901537254902,40.420230079215685
7,7,-3.739033152708333,40.37199916958333
8,8,-3.782358036037736,40.457317113773584
9,9,-3.6434910035135135,40.44147439918919
10,10,-3.6666265694444444,40.502769190972224
11,11,-3.691277271162791,40.42367230372093
12,12,-3.6045723725,40.36803569138889
13,13,-3.715031315744681,40.480653724893614
14,14,-3.6931805417391304,40.35680338478261
15,15,-3.610265481904762,40.448437342380956
16,16,-3.785367728,40.37942326866667
17,17,-3.64153427893617,40.39126097531915
18,18,-3.657640138367347,40.42069983693877
19,19,-3.7036522941935486,40.45774928887097
20,20,-3.712853753918919,40.39849335013513
21,21,-3.636653170232558,40.46276617627907
22,22,-3.670676405882353,40.43211352764706
23,23,-3.7443937542857144,40.45553571
24,24,-3.589197225,40.462692721875
25,25,-3.75530550375,40.3988254840625
26,26,-3.702570931860465,40.50257129465116
27,27,-3.6864823098245614,40.47893966719298
28,28,-3.7264145198245613,40.3873182577193
29,29,-3.6535171288235295,40.45509710431372
30,30,-3.7126733292727274,40.410721374727274
31,31,-3.695662355263158,40.36988927473684
32,32,-3.6926338745238096,40.438281313333334
33,33,-3.66357086875,40.486877764375
34,34,-3.8293090411111113,40.47225104555555
35,35,-3.6311518733333332,40.42551710272727
36,36,-3.743335041875,40.4759150040625
37,37,-3.741182010151515,40.3879007880303
38,38,-3.704050395,40.433461065
39,39,-3.71393998,40.33855674931034
40,40,-3.6670492172222224,40.44898824203704
41,41,-3.6484414866666666,40.37774954619048
42,42,-3.649341643783784,40.40473546054054
43,43,-3.625949066590909,40.38261942772727
44,44,-3.6801621170212764,40.42388603276596
45,45,-3.6846612530555554,40.450570409444445
46,46,-3.7132029710638297,40.46927132297872
47,47,-3.621515630638298,40.4392192580851
48,48,-3.6693974301333334,40.407112637733334
49,49,-3.6470124336764704,40.430708417941176
50,50,-3.641537829259259,40.473823681481484
51,51,-3.6991924978571427,40.40293134125
52,52,-3.733669572142857,40.43559881619048
53,53,-3.7561229414285715,40.3644669375
54,54,-3.6786438091666667,40.392606939375
55,55,-3.7169892183870967,40.37186182193548
56,56,-3.6888483706,40.4051627356
57,57,-3.685608199259259,40.50652819407407
58,58,-3.630756043611111,40.40397716527778
59,59,-3.72835486173913,40.452291314347825
60,60,-3.6087929694871796,40.40613856307692
61,61,-3.665655050857143,40.462765982
62,62,-3.6923654206796117,40.460452891553395
63,63,-3.723224520909091,40.408608560454546
64,64,-3.6593147869491527,40.441962321694916
65,65,-3.7689699533333334,40.39650270711111
66,66,-3.6707004142857143,40.4780633031746
67,67,-3.7710630984210525,40.37225096473684
68,68,-3.6072003154838708,40.43466859290323
69,69,-3.692140602345679,40.384979568641974
70,70,-3.7237253190243904,40.493379159268294
71,71,-3.6643651183333334,40.37989380944445
72,72,-3.621646055111111,40.45733210688889
73,73,-3.586000914117647,40.4445829082353
74,74,-3.625128618064516,40.41808503548387
75,75,-3.710594921384615,40.422186261538464
76,76,-3.7229331270588237,40.47363205676471
77,77,-3.705705320392157,40.48165082372549
78,78,-3.7618742296428573,40.385967671428574
79,79,-3.7127839275,40.451590990441176
80,80,-3.582048199090909,40.473559075454546
81,81,-3.6976290054666667,40.4486453844
82,82,-3.6574093892857142,40.41205473285714
83,83,-3.652631858,40.491207610400004
84,84,-3.684359843,40.4344248422
85,85,-3.681458356521739,40.359727436956526
86,86,-3.6557468417142855,40.47185337342857
87,87,-3.6796675194545454,40.46794889563636
88,88,-3.6586751822222223,40.39130990611111
89,89,-3.6960375140298507,40.416715720298505
90,90,-3.6938292420454544,40.489138536136366
91,91,-3.659470023,40.432614922666666
92,92,-3.671485049137931,40.41878102137931
93,93,-3.703876655185185,40.347230356666664
94,94,-3.634499768510638,40.43338934680851
95,95,-3.716672974235294,40.43313052741176
96,96,-3.7141131727777776,40.38534653666667
97,97,-3.7457624014814814,40.40271843888889
98,98,-3.6770251905263156,40.44005265526316
99,99,-3.7489168452380954,40.375931216666665
