,id_cluster,longitud,latitud
0,0,-3.7037095575,40.45710177
1,1,-3.6675374922222224,40.40422078444445
2,2,-3.744392424,40.385197758
3,3,-3.652906343333333,40.46877536666667
4,4,-3.7114398722222224,40.41951742333333
5,5,-3.609312675,40.435025535
6,6,-3.6172290350000003,40.391993154999994
7,7,-3.69416671,40.367517910000004
8,8,-3.6818160933333335,40.484823596666665
9,9,-3.6920936966666664,40.42233081
10,10,-3.7793743949999996,40.457715390000004
11,11,-3.7094184333333335,40.38965251333333
12,12,-3.7142928075,40.483416675
13,13,-3.6463766933333335,40.42995410333334
14,14,-3.735007805,40.4334083575
15,15,-3.66690237,40.51098974
16,16,-3.58190525,40.47250056
17,17,-3.677269053333333,40.45297319
18,18,-3.66371261,40.36777731
19,19,-3.59159438,40.35990039
20,20,-3.76556744,40.37305566
21,21,-3.66058722,40.41943953
22,22,-3.6504699900000004,40.395293065000004
23,23,-3.7708814933333334,40.39651628666667
24,24,-3.69485502,40.39279843
25,25,-3.616236205,40.461191825
26,26,-3.62575244,40.418503577500005
27,27,-3.6887593966666667,40.43644825166666
28,28,-3.6623098933333336,40.48470505666667
29,29,-3.749301685,40.471740155000006
30,30,-3.69234127,40.40654141428571
31,31,-3.722451583333333,40.40413506666666
32,32,-3.702253156,40.43306753
33,33,-3.6284124875,40.3815316725
34,34,-3.6769502249999997,40.505206505000004
35,35,-3.7005401966666667,40.48249230333333
36,36,-3.666340542,40.462923268
37,37,-3.740577222,40.37028108
38,38,-3.7173005866666666,40.37232679666667
39,39,-3.5990688200000003,40.40152462
40,40,-3.59306512,40.46054054
41,41,-3.7180151625,40.42892671
42,42,-3.6348169699999997,40.4350886
43,43,-3.692846445,40.346539365
44,44,-3.689216,40.475920566666666
45,45,-3.6697450933333333,40.42811334333334
46,46,-3.6662327049999996,40.38189883
47,47,-3.6083819,40.36910478
48,48,-3.68103671125,40.4248923325
49,49,-3.64409282,40.45763241
50,50,-3.7245375533333336,40.42272884
51,51,-3.674708156,40.472129306
52,52,-3.6613494233333332,40.443004806666664
53,53,-3.7124289666666668,40.408181309999996
54,54,-3.6899113625,40.381364085
55,55,-3.73862207,40.40994317
56,56,-3.69766785,40.5025716
57,57,-3.6094118733333334,40.422465753333334
58,58,-3.624158656666667,40.448013673333335
59,59,-3.75981179,40.399100895
60,60,-3.6533160866666665,40.45202857666667
61,61,-3.724180365,40.3881149975
62,62,-3.6972440516666665,40.416843953333334
63,63,-3.68580754,40.50762511
64,64,-3.6906356875,40.4490780325
65,65,-3.71840114,40.437349028
66,66,-3.70583891,40.34980423
67,67,-3.7054709233333334,40.44543438
68,68,-3.58289089,40.44457861
69,69,-3.7360483,40.47307093
70,70,-3.6784811299999998,40.394025
71,71,-3.60858176,40.44922002
72,72,-3.669060963333333,40.49473040666667
73,73,-3.720050515,40.472861635
74,74,-3.77693866,40.36955693
75,75,-3.67515524,40.34884445
76,76,-3.656302515,40.37890744
77,77,-3.653028262,40.407851984
78,78,-3.677500408,40.438097564
79,79,-3.74152942,40.44883477
80,80,-3.7013610766666667,40.401238219999996
81,81,-3.633667315,40.404259905
82,82,-3.6786076233333334,40.407835553333335
83,83,-3.6609302833333333,40.503083116666666
84,84,-3.727283235,40.444070275
85,85,-3.60979588,40.40981359
86,86,-3.649691495,40.485403430000005
87,87,-3.7245016233333335,40.41392072
88,88,-3.659894225,40.433918365
89,89,-3.7538839,40.36207574
90,90,-3.68960465,40.46363472
91,91,-3.6669299549999996,40.450577355
92,92,-3.76164998,40.38570426
93,93,-3.63941422,40.4232334
94,94,-3.697570155,40.386602285
95,95,-3.715191485,40.399218405
96,96,-3.67954194,40.37153426
97,97,-3.636932115,40.466297505
98,98,-3.72013868,40.4912297
99,99,-3.642009515,40.391766945
