,id_cluster,longitud,latitud
0,0,-3.7038558407692306,40.48007088230769
1,1,-3.721567709642857,40.413087527857144
2,2,-3.6378319385714284,40.436307448214286
3,3,-3.6926429392,40.365423232
4,4,-3.7613066442857144,40.38533511523809
5,5,-3.668336804230769,40.39802198961539
6,6,-3.673495072352941,40.48358721823529
7,7,-3.7112184206896552,40.448226054827586
8,8,-3.6771318889285713,40.451109960357144
9,9,-3.777847415882353,40.45225517588236
10,10,-3.6217793281818182,40.39548777454546
11,11,-3.696134980769231,40.41195135769231
12,12,-3.714766972307692,40.385786026153845
13,13,-3.59799247,40.457459552857145
14,14,-3.665401489333333,40.41950515933333
15,15,-3.755588255,40.371093115
16,16,-3.611451313888889,40.42256043
17,17,-3.6398032144,40.466216518799996
18,18,-3.7389436689473685,40.47598863105263
19,19,-3.6979468651428573,40.398852058
20,20,-3.7052330496,40.346490948
21,21,-3.694328178205128,40.452491985641025
22,22,-3.6973119070833333,40.43436029125
23,23,-3.740254161388889,40.386454435
24,24,-3.6573999080769233,40.45717406230769
25,25,-3.6679000881818182,40.509168779545455
26,26,-3.7060140015,40.503009605
27,27,-3.730536494,40.4371591275
28,28,-3.6618567964285713,40.392237526071426
29,29,-3.608392285625,40.3693629925
30,30,-3.833765308333333,40.473907471666664
31,31,-3.687324684,40.4750943764
32,32,-3.6172673442105263,40.459308090526314
33,33,-3.655411562222222,40.441792425
34,34,-3.6869424316666666,40.508237512777775
35,35,-3.630103730625,40.40845034375
36,36,-3.669870543181818,40.43251158681818
37,37,-3.690289823548387,40.3858458383871
38,38,-3.716176865862069,40.48176048965517
39,39,-3.6838197129166668,40.42627024708333
40,40,-3.7417868753846153,40.39602206884615
41,41,-3.6408632499999998,40.39452653826087
42,42,-3.6552447666666668,40.49487241166667
43,43,-3.7135076326530614,40.39863262734694
44,44,-3.612352858888889,40.43530574222222
45,45,-3.7075157845833333,40.42207238666667
46,46,-3.713755348275862,40.43075665
47,47,-3.6669242576,40.4674485492
48,48,-3.6133983166666668,40.40785454
49,49,-3.654162917142857,40.42355208714286
50,50,-3.6287334484615386,40.42542777884616
51,51,-3.6897671585365854,40.45929075195122
52,52,-3.7201808475,40.49549392625
53,53,-3.785367728,40.37942326866667
54,54,-3.765009045555556,40.39845275
55,55,-3.7079072,40.464719598636364
56,56,-3.729415346,40.457886885
57,57,-3.671972443846154,40.41158186423077
58,58,-3.653895868888889,40.376650330555556
59,59,-3.648887446428571,40.475289752857144
60,60,-3.582048199090909,40.473559075454546
61,61,-3.735408860384615,40.37561054923077
62,62,-3.7194528214285714,40.371334133333335
63,63,-3.586000914117647,40.4445829082353
64,64,-3.6535022936363637,40.41221997363636
65,65,-3.7753424533333333,40.36459773111111
66,66,-3.67592937,40.349283964
67,67,-3.676099167037037,40.391989547037035
68,68,-3.7865378392307694,40.45943318923077
69,69,-3.7243223696296295,40.40399717407407
70,70,-3.6886277852173914,40.49303925391305
71,71,-3.667742342962963,40.49507477703704
72,72,-3.678325718095238,40.440171769047616
73,73,-3.6931088083783785,40.44370310702703
74,74,-3.655137777647059,40.43334492411765
75,75,-3.6334190092857144,40.384457345
76,76,-3.622145696969697,40.43698860424242
77,77,-3.6475109320689656,40.434851407931035
78,78,-3.6780235765000002,40.465759277000004
79,79,-3.738858682857143,40.40937898523809
80,80,-3.6744626317948716,40.45835026076923
81,81,-3.6648946955172415,40.45184987689655
82,82,-3.7311474570833334,40.38858077541666
83,83,-3.7144627755555555,40.33849984555555
84,84,-3.7571295295238096,40.39634679952381
85,85,-3.6926907931111113,40.405262564666664
86,86,-3.718554837037037,40.436750591481484
87,87,-3.668975741666667,40.444467378333336
88,88,-3.719900095,40.47059728208333
89,89,-3.740826122,40.447390246
90,90,-3.6123242376190476,40.44680229047619
91,91,-3.7425826604,40.3685242412
92,92,-3.6253540007692306,40.44809386461539
93,93,-3.729435231851852,40.412608794444445
94,94,-3.7212156775,40.41957616375
95,95,-3.691032640588235,40.41710696147059
96,96,-3.6826977268421053,40.397290171578945
97,97,-3.5961922083333335,40.403497761666664
98,98,-3.66596476,40.47562250586207
99,99,-3.748423388,40.472013741
100,100,-3.6953671505882353,40.371669857647056
101,101,-3.764400142,40.368716762
102,102,-3.7136554460714284,40.407170001785715
103,103,-3.7057489054761907,40.39453084238095
104,104,-3.6610922712500003,40.41143826541666
105,105,-3.7030561418421053,40.455118705
106,106,-3.6512619595454545,40.449540115454546
107,107,-3.6930841161538464,40.35098103076923
108,108,-3.626527587272727,40.38195754727273
109,109,-3.6708979903225805,40.42059068483871
110,110,-3.6995769582608697,40.50219015521739
111,111,-3.7102460555,40.439936704
112,112,-3.6990501010344827,40.41894181448276
113,113,-3.6617815504545455,40.48435168909091
114,114,-3.6979091630434784,40.38280932
115,115,-3.6433551725,40.387969992
116,116,-3.700905740909091,40.44691449909091
117,117,-3.6867297150000002,40.435460095217394
118,118,-3.6244944976190476,40.45702356809524
119,119,-3.6942088636,40.3923201764
120,120,-3.709478259032258,40.482196573870965
121,121,-3.6382422872727274,40.476678674545454
122,122,-3.603490692352941,40.43514262470588
123,123,-3.665469645714286,40.381570807857145
124,124,-3.6012920878947368,40.36605651473684
125,125,-3.65173523,40.40277527409091
126,126,-3.656865066153846,40.472809998461535
127,127,-3.6746896533333335,40.47072938
128,128,-3.689437101764706,40.48136377882353
129,129,-3.6809310303703704,40.45855161888889
130,130,-3.635041021666667,40.401587395
131,131,-3.6248319092592594,40.41779454370371
132,132,-3.6980991033333335,40.48737393481481
133,133,-3.7541859166666667,40.48845291
134,134,-3.7193913895454545,40.42912958
135,135,-3.7731571514285713,40.39599560285714
136,136,-3.6610164540625,40.44309905375
137,137,-3.726415702,40.447773858
138,138,-3.6611576125,40.43617793714286
139,139,-3.7051129871875,40.430843664375
140,140,-3.713851642439024,40.456147887560974
141,141,-3.6435172047368423,40.44348646421053
142,142,-3.713018988235294,40.42241071117647
143,143,-3.683405082777778,40.482762012222224
144,144,-3.7253389761111113,40.47618911944444
145,145,-3.645617538333333,40.4286491325
146,146,-3.6447251266666667,40.45695596833333
147,147,-3.771110765,40.37639935090909
148,148,-3.7233495943333335,40.385044372
149,149,-3.713444045625,40.414957569375
150,150,-3.74515295,40.45721886454545
151,151,-3.6999124618518517,40.47458725148148
152,152,-3.6610480494999997,40.502433711
