06303,http://informo.munimadrid.es/cameras/Camara06303.jpg,S,-3.68894207537291,40.466063829633,0
06304,http://informo.munimadrid.es/cameras/Camara06304.jpg,S,-3.68963237924212,40.4657761535436,0
06305,http://informo.munimadrid.es/cameras/Camara06305.jpg,S,-3.69023949186136,40.4590641757846,0
06306,http://informo.munimadrid.es/cameras/Camara06306.jpg,S,-3.69048871765836,40.4520280139944,0
06308,http://informo.munimadrid.es/cameras/Camara06308.jpg,S,-3.70406984281203,40.4469910764164,0
09303,http://informo.munimadrid.es/cameras/Camara09303.jpg,S,-3.71914660133047,40.4348920483828,0
07306,http://informo.munimadrid.es/cameras/Camara07306.jpg,S,-3.71764690637595,40.4392000528541,0
09307,http://informo.munimadrid.es/cameras/Camara09307.jpg,S,-3.71992556005439,40.4202726781817,0
01313,http://informo.munimadrid.es/cameras/Camara01313.jpg,S,-3.71295146769277,40.4220001280111,0
09301,http://informo.munimadrid.es/cameras/Camara09301.jpg,S,-3.71080716985496,40.4232117722576,0
01314,http://informo.munimadrid.es/cameras/Camara01314.jpg,S,-3.70543073528783,40.4201681309456,0
06301,http://informo.munimadrid.es/cameras/Camara06301.jpg,S,-3.68529531291997,40.4819889836805,0
07302,http://informo.munimadrid.es/cameras/Camara07302.jpg,S,-3.69041825734863,40.4379867257183,0
05308,http://informo.munimadrid.es/cameras/Camara05308.jpg,S,-3.68579406660153,40.4454684074731,0
05304,http://informo.munimadrid.es/cameras/Camara05304.jpg,S,-3.67666986774559,40.458595515585,0
05306,http://informo.munimadrid.es/cameras/Camara05306.jpg,S,-3.67746270592335,40.4515456734308,0
04312,http://informo.munimadrid.es/cameras/Camara04312.jpg,S,-3.67736195699703,40.4373283568245,0
01320,http://informo.munimadrid.es/cameras/Camara01320.jpg,S,-3.70224251218166,40.4288894509383,0
04305,http://informo.munimadrid.es/cameras/Camara04305.jpg,S,-3.6624479787291,40.4311282252931,0
04307,http://informo.munimadrid.es/cameras/Camara04307.jpg,S,-3.67587620471999,40.4248980850836,0
04306,http://informo.munimadrid.es/cameras/Camara04306.jpg,S,-3.66891397966186,40.4280136411192,0
03303,http://informo.munimadrid.es/cameras/Camara03303.jpg,S,-3.67023731893022,40.4066547944021,0
02304,http://informo.munimadrid.es/cameras/Camara02304.jpg,S,-3.69496549134601,40.3911362769227,0
01306,http://informo.munimadrid.es/cameras/Camara01306.jpg,S,-3.70256810904181,40.4050292623528,0
01305,http://informo.munimadrid.es/cameras/Camara01305.jpg,S,-3.69310930664668,40.4076578999155,0
01304,http://informo.munimadrid.es/cameras/Camara01304.jpg,S,-3.69215886323192,40.4091889304854,0
01302,http://informo.munimadrid.es/cameras/Camara01302.jpg,S,-3.69311379706586,40.418975488442,0
01317,http://informo.munimadrid.es/cameras/Camara01317.jpg,S,-3.69666543418588,40.4188902498848,0
01318,http://informo.munimadrid.es/cameras/Camara01318.jpg,S,-3.70024474034836,40.4166527221055,0
07308,http://informo.munimadrid.es/cameras/Camara07308.jpg,S,-3.70441422114003,40.433609670381,0
01321,http://informo.munimadrid.es/cameras/Camara01321.jpg,S,-3.69554323168411,40.4275889842274,0
04310,http://informo.munimadrid.es/cameras/Camara04310.jpg,S,-3.68682184407938,40.4331108427897,0
07301,http://informo.munimadrid.es/cameras/Camara07301.jpg,S,-3.69208721525549,40.4415004497139,0
07305,http://informo.munimadrid.es/cameras/Camara07305.jpg,S,-3.70016658869225,40.4385455214077,0
07307,http://informo.munimadrid.es/cameras/Camara07307.jpg,S,-3.70399519664177,40.4421976843761,0
04308,http://informo.munimadrid.es/cameras/Camara04308.jpg,S,-3.68441648165817,40.4208869217821,0
01303,http://informo.munimadrid.es/cameras/Camara01303.jpg,S,-3.69383605438619,40.4151876298632,0
10302,http://informo.munimadrid.es/cameras/Camara10302.jpg,S,-3.72412704749693,40.4141769836337,0
11307,http://informo.munimadrid.es/cameras/Camara11307.jpg,S,-3.71590574066187,40.3978141759504,0
04302,http://informo.munimadrid.es/cameras/Camara04302.jpg,S,-3.66416986983818,40.4202318046233,0
04303,http://informo.munimadrid.es/cameras/Camara04303.jpg,S,-3.66417851341475,40.4202162172987,0
11304,http://informo.munimadrid.es/cameras/Camara11304.jpg,S,-3.72208230536904,40.4029333359431,0
03306,http://informo.munimadrid.es/cameras/Camara03306.jpg,S,-3.66626907346447,40.4059757122344,0
03307,http://informo.munimadrid.es/cameras/Camara03307.jpg,S,-3.66630216807609,40.4059260211929,0
20308,http://informo.munimadrid.es/cameras/Camara20308.jpg,S,-3.5828908885005,40.4445786103989,0
01308,http://informo.munimadrid.es/cameras/Camara01308.jpg,S,-3.71298613029766,40.4193356999735,0
01309,http://informo.munimadrid.es/cameras/Camara01309.jpg,S,-3.71308334219788,40.4193617577041,0
01310,http://informo.munimadrid.es/cameras/Camara01310.jpg,S,-3.71306607448308,40.4176798360947,0
01311,http://informo.munimadrid.es/cameras/Camara01311.jpg,S,-3.71325796827078,40.4175561773328,0
08317,http://informo.munimadrid.es/cameras/Camara08317.jpg,S,-3.72067144664533,40.4764341577347,0
02308,http://informo.munimadrid.es/cameras/Camara02308.jpg,S,-3.67672677513625,40.3924259771051,0
09309,http://informo.munimadrid.es/cameras/Camara09309.jpg,S,-3.73405326511502,40.4264887245659,0
09310,http://informo.munimadrid.es/cameras/Camara09310.jpg,S,-3.73890775169405,40.4346488208148,0
10309,http://informo.munimadrid.es/cameras/Camara10309.jpg,S,-3.75388390493238,40.3620757350818,0
15302,http://informo.munimadrid.es/cameras/Camara15302.jpg,S,-3.66421711572923,40.4838688702002,0
15301,http://informo.munimadrid.es/cameras/Camara15301.jpg,S,-3.66373168155164,40.4832996639864,0
08309,http://informo.munimadrid.es/cameras/Camara08309.jpg,S,-3.71674428829043,40.4857739012734,0
17301,http://informo.munimadrid.es/cameras/Camara17301.jpg,S,-3.69289138703954,40.3516156532895,0
08313,http://informo.munimadrid.es/cameras/Camara08313.jpg,S,-3.66487905008187,40.5047727461688,0
16308,http://informo.munimadrid.es/cameras/Camara16308.jpg,S,-3.65127453449851,40.4870724135348,0
10307,http://informo.munimadrid.es/cameras/Camara10307.jpg,S,-3.76556743966716,40.3730556578857,0
13305,http://informo.munimadrid.es/cameras/Camara13305.jpg,S,-3.66560687381086,40.4041619214703,0
14303,http://informo.munimadrid.es/cameras/Camara14303.jpg,S,-3.6551592978091,40.4107049430342,0
18303,http://informo.munimadrid.es/cameras/Camara18303.jpg,S,-3.60967908068689,40.3685723045833,0
08316,http://informo.munimadrid.es/cameras/Camara08316.jpg,S,-3.69111882683206,40.4789110413546,0
08315,http://informo.munimadrid.es/cameras/Camara08315.jpg,S,-3.68916470090093,40.4748636501762,0
15305,http://informo.munimadrid.es/cameras/Camara15305.jpg,S,-3.63810859940847,40.4379639694623,0
01307,http://informo.munimadrid.es/cameras/Camara01307.jpg,S,-3.71403239385324,40.410233366347,0
03301,http://informo.munimadrid.es/cameras/Camara03301.jpg,S,-3.68849303679509,40.4066712472166,0
11302,http://informo.munimadrid.es/cameras/Camara11302.jpg,S,-3.71760936339191,40.3850864445122,0
13301,http://informo.munimadrid.es/cameras/Camara13301.jpg,S,-3.66966496355964,40.3984502661488,0
09302,http://informo.munimadrid.es/cameras/Camara09302.jpg,S,-3.71645078384628,40.4306887232509,0
13304,http://informo.munimadrid.es/cameras/Camara13304.jpg,S,-3.64013452689016,40.3943923770882,0
18301,http://informo.munimadrid.es/cameras/Camara18301.jpg,S,-3.6253224901263,40.3833904680728,0
04304,http://informo.munimadrid.es/cameras/Camara04304.jpg,S,-3.66871138009731,40.4245226477132,0
02310,http://informo.munimadrid.es/cameras/Camara02310.jpg,S,-3.71447722530376,40.4006226293067,0
11310,http://informo.munimadrid.es/cameras/Camara11310.jpg,S,-3.72059622646489,40.4041209229378,0
01312,http://informo.munimadrid.es/cameras/Camara01312.jpg,S,-3.72085481645511,40.413965827844,0
04309,http://informo.munimadrid.es/cameras/Camara04309.jpg,S,-3.6862269715792,40.4379400160201,0
15304,http://informo.munimadrid.es/cameras/Camara15304.jpg,S,-3.6511381676961,40.4494053747709,0
04311,http://informo.munimadrid.es/cameras/Camara04311.jpg,S,-3.68295411554663,40.4377536763851,0
07303,http://informo.munimadrid.es/cameras/Camara07303.jpg,S,-3.68826592191123,40.4332158560349,0
02305,http://informo.munimadrid.es/cameras/Camara02305.jpg,S,-3.69923151686566,40.4009280532517,0
09304,http://informo.munimadrid.es/cameras/Camara09304.jpg,S,-3.72113891800116,40.4368017750297,0
